ChainName,Address,City,State,Zip,UsRegion,UsDivision,Status,RemodelType,OpenAtEstimated,ClosedAtEstimated,ExplainWindow,SuspectedHashChange
PetSmart,"9122 MENTOR AVE, 531",Mentor,OH,44060,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6134 E COLONIAL DR, 307",Orlando,FL,32807,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"262 POOLER PKWY, 2396",Pooler,GA,31322,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1115 VIDINA PL, 1054",Oviedo,FL,32765,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5270 EAST HWY 100, 1682",Palm Coast,FL,32164,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"731 N ALAFAYA TRAIL, 310",Orlando,FL,32828,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"115 CROSSROADS MALL, 2131",Mount Hope,WV,25880,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5135U SUNSET BLVD, 1751",Lexington,SC,29072,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1514 WINKLER MILL EXTENSION, 2228",Wilkesboro,NC,28697,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"246 HARBISON BLVD, 399",Columbia,SC,29212,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11132 ABERCORN ST, 221",Savannah,GA,31419,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3698 E FRANKLIN BLVD, 409",Gastonia,NC,28056,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1900 W INTERNATIONAL SPEEDWAY BLVD, 311",Daytona Beach,FL,32114,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1821 E. VICTORY DR. BLDG B, 2351",Savannah,GA,31404,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"14137 RIVERGATE PARKWAY, 1509",Charlotte,NC,28273,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1110 HOSPITALITY DR, 405",Rock Hill,SC,29730,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4400 FORT JACKSON BLVD STE 300, 2423",Columbia,SC,29209,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8301 MAGNOLIA ESTATES DR. UNIT 9, 2538",Cornelius,NC,28031,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9515 SOUTH BLVD, 2323",Charlotte,NC,28273,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10136 TWO NOTCH RD STE 109C, 1286",Columbia,SC,29229,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"214 TURNERSBURG HWY, 2288",Statesville,NC,28625,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5401 S BLVD STE 14, 408",Charlotte,NC,28217,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"590-G RIVER HWY, 1095",Mooresville,NC,28117,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10245 PERIMETER PARKWAY, 1510",Charlotte,NC,28216,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"30 MALPHRUS RD #B, 1186",Bluffton,SC,29910,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9911 REA RD, 1511",Charlotte,NC,28277,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"206 S SHARON AMITY RD, 2124",Charlotte,NC,28211,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8150 IKEA BLVD.,SUITE 25, 2347",Charlotte,NC,28262,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5812 YOUNGSTOWN WARREN RD, 557",Niles,OH,44446,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"322 ROBERT SMALLS PARKWAY, 2088",Beaufort,SC,29906,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7161 LAKE ANDREW DR. BUILDING A, 2483",Viera,FL,32940,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9905 E. INDEPENDENCE BLVD, 2322",Matthews,NC,28105,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6420 WEDDINGTON MONROE RD, 2110",Wesley Chapel,NC,28104,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6070 BAYFIELD PARKWAY, 1508",Concord,NC,28027,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1800 EVANS RD, 313",Melbourne,FL,32904,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1101 DORAL DR, 558",Poland,OH,44514,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2875 WEST HWY 74, 1436",Monroe,NC,28110,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6590 20TH ST, 1707",Vero Beach,FL,32966,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"345 FAITH RD, 2127",Salisbury,NC,28146,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"16514 SW 88TH ST, 1526",Miami,FL,33196,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10540 SW VILLAGE PARKWAY, 1441",Port St Lucie,FL,34953,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"165 SHOPPERS WAY, 1716",Christiansburg,VA,24073,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"14025 SW 88TH ST, 356",Miami,FL,33186,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2573 WEST STATE ST, 2327",New Castle,PA,16101,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13621 S DIXIE HWY, 352",Miami,FL,33176,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8241 W FLAGLER ST STE 101, 348",Miami,FL,33144,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"950 HANES MALL BLVD, 411",Winston  Salem,NC,27103,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11950 PINES BLVD, 343",Pembroke Pines,FL,33026,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"12051 W SUNRISE BLVD, 347",Plantation,FL,33323,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"105 WAGNER RD, 593",Monaca,PA,15061,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8302 S DIXIE HWY, 2440",Miami,FL,33143,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"438 E HANES MILL RD, 414",Winston-Salem,NC,27105,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2435 NW FEDERAL HWY, 339",Stuart,FL,34994,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"155 LOWES BLVD, 2730",Lexington,NC,27292,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7850 WEST COMMERCIAL BLVD, 1654",Lauderhill,FL,33351,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3301 SOUTHWEST 22ND ST, 1411",Coral Gables,FL,33145,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"327 WASHINGTON RD, 589",Washington,PA,15301,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"20861 STATE RD 7, 335",Boca Raton,FL,33428,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"531 N STATE RD #7, 1086",Royal Palm Beach,FL,33411,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4151 TURTLE CREEK DR, 349",Coral Springs,FL,33067,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3101 N MIAMI AVE, SUITE 110, 1412",Miami,FL,33127,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"420 HOME DR, 586",Pittsburgh,PA,15275,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"780 LEONARD AVE SUITE H, 2721",Albemarle,NC,28001,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4101 OAKWOOD BLVD, 345",Hollywood,FL,33020,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"470 AZALEA SQ BLVD, 1251",Summerville,SC,29483,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"21095 BISCAYNE BLVD, 354",Aventura,FL,33180,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6370 W INDIANTOWN RD, 2405",Jupiter,FL,33458,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1700 N. FEDERAL HWY, 2183",Fort Lauderdale,FL,33305,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1410 NE 23RD ST, 3020",Pompano Beach,FL,33062,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"335 N CONGRESS AVE, 336",Boynton Beach,FL,33426,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1875 PALM BEACH LAKES BLVD., #A09, 2424",West Palm Beach,FL,33401,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"300 N. CONGRESS AVE, 2046",Lake Park,FL,33403,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1717 ROUTE 228 STE D, 591",Cranberry Twp,PA,16066,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7451 PEACH ST STE B, 556",Erie,PA,16509,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"510 LINTON BLVD, 2113",Delray Beach,FL,33444,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7620 RIVERS AVE STE 120B, 2407",Charleston,SC,29406,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2076 SAM RITTENBERG BLVD, 1252",Charleston,SC,29407,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6210 NORTHWAY DR, 3001",Pittsburgh,PA,15237,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"265 EASTCHESTER DR 130, 1140",High Point,NC,27262,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4210L FRANKLIN RD SW, 2364",Roanoke,VA,24014,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"850 FOLLY RD, 3063",Charleston,SC,29412,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4749 VALLEY VIEW BLVD NW, 677",Roanoke,VA,24012,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"523 CLAIRTON BLVD, 2306",Pleasant Hills,PA,15236,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5986 CENTRE AVE, 2302",Pittsburgh,PA,15206,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1206 BRIDFORD PKWY, 412",Greensboro,NC,27407,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"676 LONG POINT RD, 1250",Mt Pleasant,SC,29464,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2887 DAVID H MCLEOD BLVD, 2089",Florence,SC,29501,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2641 LAWNDALE DR, 413",Greensboro,NC,27408,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1015 VILLAGE CENTER DR, 1525",Tarentum,PA,15084,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1222 EAST DIXIE DR STE B, 2500",Asheboro,NC,27203,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3739 WILLIAM PENN HWY, 1331",Monroeville,PA,15146,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"116 MATTHEW DR, 1616",Uniontown,PA,15401,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6216 ROUTE 30, 590",Greensburg,PA,15601,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1459 UNIVERSITY DR #F, 1413",Burlington,NC,27215,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"135 COLLINS DRIVE, STE C, 1594",Danville,VA,24540,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11088 N US HWY 15 501 STE 600, 1392",Aberdeen,NC,28315,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3957 VINEYARD DR, 2739",Dunkirk,NY,14048,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"279 EAST FAIRMOUNT AVE, 2254",Lakewood,NY,14750,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"868 SPRING LN, 2247",Sanford,NC,27330,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"475 BEN FRANKLIN RD S, 2513",Indiana,PA,15701,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4026-B WARDS RD, 1030",Lynchburg,VA,24502,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3615 WITHERSPOON BLVD SUITE #101, 600",Durham,NC,27707,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1391 S COMMONS DR, 2109",Myrtle Beach,SC,29588,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2061 SKIBO RD, 415",Fayetteville,NC,28314,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"821G TOWN CENTER DR, 1808",Waynesboro,VA,22980,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1720 N POINTE DR, 598",Durham,NC,27705,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1301 OAK FOREST LN, 1528",Myrtle Beach,SC,29577,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4721 RAMSEY ST, 2213",Fayetteville,NC,28311,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2101 ELMWOOD, 1813",Buffalo,NY,14207,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1031 BEAVER CREEK COMMONS, 602",Apex,NC,27502,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1671 E MARKET ST, 1554",Harrisonburg,VA,22801,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"12317 WINCHESTER RD SW STE 4, 2576",Lavale,MD,21502,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3101 MARKET CENTER DR, 2229",Morrisville,NC,27560,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1581 NIAGARA FALLS BLVD., SUITE 100, 2479",Amherst,NY,14228,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"991 E BROAD ST, 2330",Fuquay Varina,NC,27526,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8111 BRIER CREEK PKWY, 596",Raleigh,NC,27617,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3425 AMELIA DR, 1814",Orchard Park,NY,14127,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1734 WALDEN AVE, 776",Cheektowaga,NY,14225,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2430 WALNUT ST, 595",Cary,NC,27518,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5722 S TRANSIT RD, 2231",Lockport,NY,14094,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5061 TRANSIT RD, 771",Buffalo,NY,14221,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1530 HWY 17 NORTH, 2394",North Myrtle Beach,SC,29582,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8825 SIX FORKS RD, 2374",Raleigh,NC,27615,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2550 TIMBER DR, 597",Garner,NC,27529,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"123 GREY ST, 2748",East Aurora,NY,14052,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2800 MILLBROOK RD, 594",Raleigh,NC,27604,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"265 SHENSTONE BLVD, 1170",Garner,NC,27529,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11835 RETAIL DR, 1249",Wake Forest,NC,27587,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"220 HINTON OAKS BLVD, 1929",Knightdale,NC,27545,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"425 MERCHANT WALK SQ, 2404",Charlottesville,VA,22902,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"101 COMMUNITY ST, 1439",Charlottesville,VA,22902,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1285 N BRIGHTLEAF BLVD STE 15, 2501",Smithfield,NC,27577,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2310 LEGGE BLVD, 355",Winchester,VA,22601,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"161 MARKET ST, 2539",Winchester,VA,22603,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"144 RETAIL COMMONS PARKWAY, 1941",Martinsburg,WV,25403,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"15331 MONTANUS DR, 1648",Culpeper,VA,22701,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3401 RALEIGH RD PARKWAY WEST, 1591",Wilson,NC,27896,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"507 EASTGATE DR, 2469",Goldsboro,NC,27534,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5226 S COLLEGE RD, 2537",Wilmington,NC,28412,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4715 NEW CENTRE DR, 417",Wilmington,NC,28405,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6806 PARKER FARM DR, 2461",Wilmington,NC,28405,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1462 JEFFREYS RD, 609",Rocky Mount,NC,27804,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4327 GENESEE VALLEY PLAZA, 2522",Geneseo,NY,14454,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"17740 GARLAND GROH BLVD, 457",Hagerstown,MD,21740,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3042 RIDGE RD W, 774",Greece,NY,14626,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"971 NORLAND AVE, 1556",Chambersburg,PA,17201,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"12264 CHATTANOOGA PLAZA, 1010",Midlothian,VA,23112,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"790 JEFFERSON RD STE 200, 775",Rochester,NY,14467,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11740 W BROAD ST STE A, 1354",Richmond,VA,23233,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13241 GATEWAY CENTER DR, 1329",Gainesville,VA,20155,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1276 CARMIA WAY, 675",Richmond,VA,23235,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"510 D EAST MARKET ST, 1483",Leesburg,VA,20176,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9970 SOWDER VILLAGE SQ, 1942",Manassas,VA,20109,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"24570 DULLES LANDING DR, UNIT 140, Unit 140, 1839",Dulles,VA,20166,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10834 SUDLEY MANOR DR, 450",Manassas,VA,20109,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1421 CARL D SILVER PKY, 444",Fredericksburg,VA,22401,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5515 W BROAD ST, 1011",Richmond,VA,23230,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9751 JEFFERSON DAVIS HWY, 1505",Fredericksburg,VA,22407,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"27 SOUTH GATEWAY DR, 1928",Fredericksburg,VA,22406,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9870 BROOK RD, 1051",Glen Allen,VA,23059,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"570 YOPP RD, 2460",Jacksonville,NC,28540,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"917 HOLT RD, 1296",Webster,NY,14580,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"421 COMMERCE DR, 2232",Victor,NY,14564,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13866 METROTECH DR, 1484",Chantilly,VA,20151,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1160 STAFFORD MARKET PL, 1174",Stafford,VA,22556,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1335 WESTERN BLVD, 416",Jacksonville,NC,28546,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"46220 POTOMAC RUN PLAZA, 453",Sterling,VA,20164,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5401 URBANA PIKE, 455",Frederick,MD,21704,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2450 OSPREY WAY, 2317",Frederick,MD,21701,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"42 SOUTHGATE SQ, 673",Colonial Heights,VA,23834,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"12971 FAIR LAKES PKWY, 441",Fairfax,VA,22033,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"600 GREENVILLE BLVD SE, 610",Greenville,NC,27858,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"11860 SPECTRUM CENTER, 1650",Reston,VA,20190,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4531 SOUTH LABURNUM AVE STE 740, 1773",Richmond,VA,23231,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7225 BELL CREEK RD STE 228, 1328",Mechanicsville,VA,23111,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13337 WORTH AVE, 451",Woodbridge,VA,22192,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9528 MAIN ST, 2385",Fairfax,VA,22031,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"20924 FREDERICK RD, 363",Germantown,MD,20876,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"218 KENTLANDS BLVD, 1035",Gaithersburg,MD,20878,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"8204 LEESBURG PIKE, 2214",Vienna,VA,22182,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6535 FRONTIER DR, 446",Springfield,VA,22150,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"248 WESTMINSTER DR, 1521",Carlisle,PA,17013,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6100 ARLINGTON BLVD, 442",Falls Church,VA,22044,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5154 NICHOLSON LN, 449",Kensington,MD,20895,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6800 WISCONSIN AVE, 1348",Bethesda,MD,20815,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7690 RICHMOND HWY, 1353",Alexandria,VA,22306,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3007 DR MARTIN LUTHER KING JR BLVD, 2125",New Bern,NC,28562,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3351 RICHMOND HWY, 447",Alexandria,VA,22305,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"181 WILSON AVE, 1994",Hanover,PA,17331,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5900 CARLISLE PIKE, 583",Mechanicsburg,PA,17050,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6005 OXON HILL RD, 454",Oxon Hill,MD,20745,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"625 BALTIMORE BLVD, 1390",Westminster,MD,21157,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1742 E 3RD ST, 2265",Williamsport,PA,17701,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"12020 CHERRY HILL RD, 1006",Silver Spring,MD,20904,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"2480 MARKET ST. NE BLDG 11, 2452",Washington,DC,20018,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"3045 FESTIVAL WAY, 443",Waldorf,MD,20601,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"7475 GREENBELT RD, 1330",Greenbelt,MD,20770,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"13600 BALTIMORE AVE STE 160, 1364",Laurel,MD,20707,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"1450 COUNTY ROUTE 64, 1807",Horseheads,NY,14845,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"270 MARKETPLACE BLVD, 1670",Selinsgrove,PA,17870,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9200 BALTIMORE NATIONAL PIKE S, 2781",Ellicott City,MD,21042,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"10464 CAMPUS WAY SOUTH, 1182",Largo,MD,20774,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9041 SNOWDEN SQ DR, 361",Columbia,MD,21046,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"4200 DERRY ST, 582",Harrisburg,PA,17111,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"5160 HWY 70, 1846",Morehead City,NC,28557,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"9616 REISTERSTOWN RD STE 325, 1606",Owings Mills,MD,21117,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
PetSmart,"6501 C BALTIMORE NATIONAL PIKE, 367",Catonsville,MD,21228,,,OPEN,,2025-11-14,,First scrape 2017-07-24,False
